title,link
Marubhumiki Maharani,https://thuprai.com/book/marubhumiki-maharani/
Rastra Kabiko Saya Barsha,https://thuprai.com/book/rastra-kabiko-saya-barsha/
Dristi Bicharan Samalochana,https://thuprai.com/book/dristi-bicharan-samalochana/
Cheparo ra Biralo,https://thuprai.com/book/cheparo-ra-biralo/
Tundaal,https://thuprai.com/book/tundaal/
Basic Nepali for Foreigners,https://thuprai.com/book/basic-nepali-for-foreigners/
Usle Diyeko Umer,https://thuprai.com/book/usle-diyeko-umer-1/
Mahatwapurna Kaam,https://thuprai.com/book/mahatwapurna-kaam/
Aba Yasto Kahilyai Nahos,https://thuprai.com/book/aba-yasto-kahilyai-nahos/
Ko hola,https://thuprai.com/book/ko-hola/
Mawali ko Yatra,https://thuprai.com/book/mawali-ko-yatra/
Aakash Odhne  Jindagi,https://thuprai.com/book/aakash-odhne-jindagi/
Mahuriharu,https://thuprai.com/book/mahuriharu/
Gyanko Chamatkar,https://thuprai.com/book/gyanko-chamatkar/
Sangeet-Suras,https://thuprai.com/book/sangeet-suras/
Chote Ra Motey,https://thuprai.com/book/chote-ra-motey/
Dainik Jeewanma Ganit,https://thuprai.com/book/dainik-jeewanma-ganit/
Chutkila,https://thuprai.com/book/chutkila/
Aba Aafai Bhanau,https://thuprai.com/book/aba-aafai-bhanau/
Goyangko Sugandha,https://thuprai.com/book/goyangko-sugandha/
Sadak ra Pratibha,https://thuprai.com/book/sadak-ra-pratibha/
Sahidlai Salaam,https://thuprai.com/book/sahidlai-salaam/
Dream Girl,https://thuprai.com/book/dream-girl/
Rumaani Saanjh,https://thuprai.com/book/rumaani-saanjh/
Bedag Chandrama,https://thuprai.com/book/bedag-chandrama/
Nau IGP Sangaka Anubhuti,https://thuprai.com/book/nau-igpsangaka-anubhuti/
Surungko Bato,https://thuprai.com/book/surung-ko-bato/
Manchheko Naach,https://thuprai.com/book/manchheko-nach/
Ek Jhulko Ghaam,https://thuprai.com/book/ek-jhulko-ghaam/
Gandahaharuko Gaau,https://thuprai.com/book/gandahaharuko-gaau/
Jokhnama Vartaman,https://thuprai.com/book/jokhnama-vartaman/
Sagar Sandhya,https://thuprai.com/book/sagar-sandhya/
Nirdhara,https://thuprai.com/book/nirdhara/
Samaya Haraeko Bela,https://thuprai.com/book/samaya-haraeko-bela/
Makhamalika Rajaharu,https://thuprai.com/book/makhamalika-rajaharu/
Bishwaka Mahan Kathaharu,https://thuprai.com/book/bishwaka-mahan-kathaharu/
Akbar ra Birbalka Kathaharu,https://thuprai.com/book/akbar-ra-birbalka-kathaharu/
Bachne Euta Jindagi,https://thuprai.com/book/bachne-euta-jindagi/
Ko ho huh?,https://thuprai.com/book/ko-ho-huh/
Shree Swasthani Brata Katha,https://thuprai.com/book/shree-swasthani-brata-katha_/
Yog Bigyan,https://thuprai.com/book/yog-bigyan-bookhill/
Hajurba-aamako Ghumgham,https://thuprai.com/book/hajurba-aamako-ghumgham/
Laxmi Nibandha Sangraha,https://thuprai.com/book/laxmi-nibandha-sangraha-sajha/
Bakhri Patho ra Chituwa,https://thuprai.com/book/bakhri-patho-ra-chituwa/
Rai Baba Sanga Sakshatkar,https://thuprai.com/book/rai-baba-sanga-sakshatkar/
Srasta ra Digital Varta,https://thuprai.com/book/digital-interview-nepali-writers/
Ekatma,https://thuprai.com/book/ekatma/
Share Shastra,https://thuprai.com/book/share-shastra-nep-ver-one/
Chaudha Magaj,https://thuprai.com/book/chaudha-magaj/
Ananta Yantrana,https://thuprai.com/book/ananta-yantrana/
Sulochana,https://thuprai.com/book/sulochana/
Tedho Aina,https://thuprai.com/book/tedho-aina/
B. P .Koiralale Adalatma Diyeko Bayan,https://thuprai.com/book/b-p-koiralale-adalatma-diyeko-bayan/
Ma Dwara Mero Nirman,https://thuprai.com/book/ma-dwara-mero-nirman/
Tuplukka Tokyo,https://thuprai.com/book/tuplukka-tokyo/
Toda,https://thuprai.com/book/toda/
Paniko Gham,https://thuprai.com/book/paniko-gham/
Sangkenko Khulduli,https://thuprai.com/book/sangkenko-khulduli/
Bhuiyan,https://thuprai.com/book/bhuinya/
Patanka Chiya Addaharu,https://thuprai.com/book/patanka-chiya-addaharu/
Nirvana,https://thuprai.com/book/nirvana/
Ratna Nitikatha Sangalo,https://thuprai.com/book/ratna-nitikatha-sangalo/
Kasko kapal ?,https://thuprai.com/book/kasko-kapal/
Green Towel,https://thuprai.com/book/green-towel/
Nepali Upanyasko Itihas,https://thuprai.com/book/nepali-upanyasko-itihas/
Aaja Pheri Arko Tanna Pherincha,https://thuprai.com/book/aaja-pheri-arko-tanna-pherincha/
War and Peace- Part 1,https://thuprai.com/book/war-and-peace-part-1/
Kabita Chart,https://thuprai.com/book/kabita-chart/
Singhashardool,https://thuprai.com/book/singhashardool/
Hussu Kaag Ra Chattu Shyal,https://thuprai.com/book/hussu-kaag-ra-chattu-shyal/
Mountain Guide,https://thuprai.com/book/mountain-guide/
Round Trolley,https://thuprai.com/book/round-trolley/
Sane learns to be honest,https://thuprai.com/book/sane-learns-to-be-honest/
Ban ko Baibhav,https://thuprai.com/book/ban-ko-baibhav/
Jahabata Gham Jhulkanchha,https://thuprai.com/book/jahabata-gham-jhulkanchha/
Balu,https://thuprai.com/book/Balu/
Safalta Sambhav Cha,https://thuprai.com/book/safalta-sambhav-cha/
Sano Kangaroo,https://thuprai.com/book/sano-kangaroo/
"Janaswasthya Paata,Baata Ra Anubhuti",https://thuprai.com/book/janaswasthya-paatabaata-ra-anubhuti/
Nepali Itihasko Parivesh,https://thuprai.com/book/nepali-itihasko-parivesh/
Shree 5 Mahendra,https://thuprai.com/book/shree-5-mahendra/
Kheldai Kheldai Sikau,https://thuprai.com/book/kheldai-kheldai-sikau/
Bhrashtachar,https://thuprai.com/book/bhrashtachar/
Mahabhukampapachiko Punanirman,https://thuprai.com/book/maha-bhukampapachiko-punanirman/
Netritwako Bhok ra Anya Katha,https://thuprai.com/book/netritwako-bhok-ra-anya-katha/
Dalit: Thar Gotra Bhram Ra Yatartha,https://thuprai.com/book/dalit/
Aafno Kavita Aafnai Aawaj - Madhav Prasad Ghimire,https://thuprai.com/book/madhav-prasad-ghimire/
Tarmapa,https://thuprai.com/book/tarmapa/
Nayab Subba,https://thuprai.com/book/nayab-subba_/
White Cane,https://thuprai.com/book/white-cane-bal-sansar/
Parisheelan,https://thuprai.com/book/parisheelan/
Chhaughar,https://thuprai.com/book/chhaughar/
Okkal Dokkal,https://thuprai.com/book/okkal-dokkal/
Artha Rajnitik Bisangati,https://thuprai.com/book/artha-rajnitik-bisangati/
Kafal Pakyo,https://thuprai.com/book/kafal-pakyo/
To Whom It May Concern,https://thuprai.com/book/to-whom-it-may-concern/
Nailcutter,https://thuprai.com/book/nailcutter/
43 Katha,https://thuprai.com/book/43-katha/
Environment and Development,https://thuprai.com/book/environment-and-development/
Customs Agent,https://thuprai.com/book/customs-agent/
Kafal Chari,https://thuprai.com/book/kafal-chari/
Jil Khairaheko Ekkaisau Shatabdi,https://thuprai.com/book/jil-khairaheki-ekkaisau-shatabdi/
Eklavyako Debre Haat,https://thuprai.com/book/eklavyako-debre-haat/
Ojan,https://thuprai.com/book/ojan/
Seema Naksa Sangraha,https://thuprai.com/book/sima-naksha-sangraha/
Bastima Aago,https://thuprai.com/book/bastima-aago/
Baal Udaya,https://thuprai.com/book/baal-udaya/
Yatra Nirantar,https://thuprai.com/book/yatra-nirantar/
Basic Research Methods,https://thuprai.com/book/basic-research-methods/
Phitkiri,https://thuprai.com/book/phitkiri/
Dharmabyuha,https://thuprai.com/book/dharmabyuha/
Lichchhavi Itihas,https://thuprai.com/book/lichchhavi-itihas/
Maile Bolda Desh ko Naksa Hallincha,https://thuprai.com/book/maile_bolda_desh_ko_naksa_hallincha/
Pratham Narisrashtaa Lalitatripursundari,https://thuprai.com/book/pratham-narisrashtaa-lalitatripursundari/
Abstract Chintan Pyaj,https://thuprai.com/book/abstract-chintan-pyaj/
Nilkamal,https://thuprai.com/book/nilkamal/
Anyol,https://thuprai.com/book/anyol/
Boy,https://thuprai.com/book/boyi/
Purviya Darshan Bimarsha,https://thuprai.com/book/purviya-darshan-bimarsha/
Aankhi Jhyaalbata Nepalko Raajniti,https://thuprai.com/book/aankhi-jhyaalbata-nepalko-raajniti/
Kafal Pakyo,https://thuprai.com/book/kafal-pakyo/
Bigyan Bhairav Tantra,https://thuprai.com/book/bigyan-bhairav-tantra/
Jhajhalkaharu,https://thuprai.com/book/jhajhalkaharu/
Chhuteka Anuhar,https://thuprai.com/book/chhuteka-anuhar-book-hill/
Dakshin Asia-Chin Bhu-artha Nitikaa Aayam,https://thuprai.com/book/dakshin-asia-chin-bhu-artha-niti/
Ke Kasari Lekhne?,https://thuprai.com/book/ke-kasari-lekhne/
Thule Ra Sane,https://thuprai.com/book/thule-ra-sane/
Flying Carpet,https://thuprai.com/book/flying-carpet/
Prayogshala,https://thuprai.com/book/prayogshala/
Samaya-Bimba,https://thuprai.com/book/samaya-bimba/
Meri Nilima,https://thuprai.com/book/meri-nilima/
"Babu, Aama ra Chhora",https://thuprai.com/book/buwa-aama-chhora/
Ek Patakko Sainik Jeevanbharko Sainik,https://thuprai.com/book/ek-patako-sainik-jeevanbharko-sainik/
Kavi Bhanubhakta ko Jeevan Charitra,https://thuprai.com/book/kavi-bhanubhakta-ko-jeevan-charitra/
Mero Sano Kharayo Aaj Kata Harayo,https://thuprai.com/book/mero-sano-kharayo-aaj-kata-harayo/
Dhupi Salla Ra Laliguras Ko Phed Ma,https://thuprai.com/book/dhupi-salla-ra-laliguras-ko-phed-ma/
Utsarga,https://thuprai.com/book/utsarga/
Singhashardool,https://thuprai.com/book/singhashardool/
Mero Manche,https://thuprai.com/book/mero-manche/
Vartamaan,https://thuprai.com/book/vartaman/
Eklawya,https://thuprai.com/book/eklawya/
Tiro,https://thuprai.com/book/tiro/
Yeti Ko Kakh Ma (Vol. 3),https://thuprai.com/book/yeti-ko-kakh-ma-vol-3/
Chamatkarik Bhale,https://thuprai.com/book/chamatkarik-bhale/
Chidiyakhana Ghumna Janda,https://thuprai.com/book/chidiyakhana-ghumna-janda/
Ma Sakchu ni !,https://thuprai.com/book/ma-sakchu-ni/
Jarayoko gyan,https://thuprai.com/book/jarayoko-gyan/
Sahas,https://thuprai.com/book/sahas/
Ekalap,https://thuprai.com/book/ekalap/
Hoha Hola,https://thuprai.com/book/hoha-hola/
Sakasko Samaya,https://thuprai.com/book/sakasko-samaya/
Dulari,https://thuprai.com/book/dulari/
Aamlabunga Ra Silihangma,https://thuprai.com/book/aamlabunga-ra-silihangma/
Lekhnathka Pramukh Kavita,https://thuprai.com/book/lekhnathka-pramukh-kavita/
Meri Priyasi,https://thuprai.com/book/meri-priyasi/
Mero Jeevanka Uhapoha,https://thuprai.com/book/mero-jeevanka-uhapoha/
Euta Chitramaya Shuruwaat,https://thuprai.com/book/euta-chitramaya-shuruwaat/
Golden Gate,https://thuprai.com/book/golden-gate/
nepa~laya lifestyle,https://thuprai.com/book/jkp-collection/
Satyako Jagma Ubhiyera,https://thuprai.com/book/satyako-jagama-ubhiyera/
Lee Kuan Yew,https://thuprai.com/book/lee-kuan-yew-aadhunik-singaporeko-nirmata/
Aatma Jiwani,https://thuprai.com/book/aatma-jiwani/
Mechi - Kali yatra,https://thuprai.com/book/mechi-kali-yatra/
Bhadragol Diary,https://thuprai.com/book/bhadragol-diary/
Pragya Nepali Sandarbha Vyakaran,https://thuprai.com/book/pragya-nepali-sandarbha-vyakaran/
Jhelam,https://thuprai.com/book/jhelam/
Sunko Pahad,https://thuprai.com/book/sunko-pahad/
Dasain Ping Ra Hatti,https://thuprai.com/book/dasain-ping-ra-hatti/
Mad Lovers,https://thuprai.com/book/mad-lovers/
C. K Prasaika Bicharharu,https://thuprai.com/book/c-k-prasaika-bicharharu/
Musukka Ma,https://thuprai.com/book/musukka-ma/
Bir Charitra,https://thuprai.com/book/bir-charitra/
Archaeological And Cultural Heritages Of Kathmandu Valley,https://thuprai.com/book/archaeological-and-cultural-heritages-of-kathmandu-valley/
Basanti,https://thuprai.com/book/basanti/
Shukrabar Kavita,https://thuprai.com/book/shukrabar-kavita/
Newroadka Jhanki,https://thuprai.com/book/newoadka-jhanki/
Paniko Gham,https://thuprai.com/book/paniko-gham/
Batulo,https://thuprai.com/book/batulo/
Aafainlai Khojda,https://thuprai.com/book/aafainlai-khojda/
Pritha,https://thuprai.com/book/pritha/
Maile Dekheko Durbar,https://thuprai.com/book/maile-dekheko-darbar/
Muniya Rani: Gijubhai ka Chuniyeka Baal Katha,https://thuprai.com/book/muniya-rani-gijubhai-ka-chuniyeka-baal-katha/
Bir Charitra,https://thuprai.com/book/bir-charitra/
Bigyan Shabdakosh,https://thuprai.com/book/bigyan-shabdakosh/
Biman Bidroha,https://thuprai.com/book/biman-bidroha/
Darshansastrako Prarambhik Gyan,https://thuprai.com/book/darshansastrako-prarambhik-gyan/
Naniharuka Geet,https://thuprai.com/book/naniharuka-geet/
Laxmi Nibandha Sangraha,https://thuprai.com/book/laxmi-nibandha-sangraha-thuprai/
Nepalka Jhanda Tatha Pratik Chinhaharu,https://thuprai.com/book/nepalka-jhanda-tatha-pratik-chinhaharu/
Karnali Lok Sanskriti Volume 3,https://thuprai.com/book/karnali-lok-sanskriti-vol-3/
Ricky ko Aaat,https://thuprai.com/book/ricky-ko-aaat/
Banking tatha Laghuvitta,https://thuprai.com/book/banking-tatha-laghuvitta-prashnottarmala/
Kumata,https://thuprai.com/book/kumata/
Atripta Awasar,https://thuprai.com/book/atripta-awasar/
Swapna Bhoomi,https://thuprai.com/book/swapna-bhoomi/
Kahani Samagra,https://thuprai.com/book/kahani-jetho/
Saien,https://thuprai.com/book/saien/
Udne Tyanka ra Aru Kathaharu,https://thuprai.com/book/udne-tyanka-ra-aru-kathaharu/
Bhimsen Thapa,https://thuprai.com/book/bhimsen-thapa/
Arthat Pariwartan,https://thuprai.com/book/arthat-pariwartan/
Soch,https://thuprai.com/book/soch-euta-atma-biswas/
Ashwathama Hatohat:,https://thuprai.com/book/ashwathama-hatohat/
Mutu Sanga Sahayatra,https://thuprai.com/book/mutu-sanga-sahayatra/
Lahana ra Teer,https://thuprai.com/book/lahana-ra-teer/
Ular,https://thuprai.com/book/ular/
Sukaraat ka Paila,https://thuprai.com/book/sukaraat-ka-paila/
Naridharma tatha Purushdharma,https://thuprai.com/book/naridharma-purushdharma/
Muluk Bahira Ma,https://thuprai.com/book/muluk-bahira-ma/
Gyanpurko Jatraa,https://thuprai.com/book/gyanpurko-jatraa/
Aafno Kavita Aafnai Aawaj - Rajendra Shalabh,https://thuprai.com/book/aafno-kavita-aafnai-aawaj-rajendra-shalabh/
Paitala,https://thuprai.com/book/paitala/
Ek Ghantaa Dhilo,https://thuprai.com/book/ek-ghantaa-dhilo/
Laligurans,https://thuprai.com/book/laligurans/
Junu Namra Huna Sikchhin,https://thuprai.com/book/junu-namra-huna-sikchhin/
Social Studies and Life Skills Education: Grade  11,https://thuprai.com/book/social-studies-and-life-skills-education-class-11/
Maile Najanmayako Chhoro,https://thuprai.com/book/maile-najanmayako-chhoro/
Axarash,https://thuprai.com/book/axarash/
Pahad dekhi Pahad samma,https://thuprai.com/book/pahad-dekhi-pahad-samma/
Pahaad Masitai Yatra Garcha,https://thuprai.com/book/pahad-masitai-yatra-garcha/
My Guinea Pig,https://thuprai.com/book/my-guinea-pig/
Asha Chha,https://thuprai.com/book/asha-cha/
Mayur Times,https://thuprai.com/book/mayur-times/
Media Mahila ra Ma,https://thuprai.com/book/media-mahila-ra-ma/
Kulukulu,https://thuprai.com/book/kulukulu/
Sukaraat ko Diary,https://thuprai.com/book/sukaraat-ko-diary/
Balsansar,https://thuprai.com/book/balsansar/
Super Aama,https://thuprai.com/book/super-aama/
Dhaneshko Katha,https://thuprai.com/book/dhaneshko-katha/
Khukuri,https://thuprai.com/book/khukuri/
Sala Pahadmein Kya Hai,https://thuprai.com/book/sala-pahadmein-kya-hai/
Kalo Bhalu,https://thuprai.com/book/kalo-bhalu/
Uhileko Nepal,https://thuprai.com/book/uhileko-nepal/
Sociology of Developmnet & Democracy,https://thuprai.com/book/sociology-of-developmnet-democracy/
Devkota Ra Niralaka Kavitama Bidrohi Swor,https://thuprai.com/book/devkota-ra-niralaka-kavitama-bidrohi-swor/
Hajur Aama,https://thuprai.com/book/hajur-aama/
Chuli,https://thuprai.com/book/chuli/
Eklavya Dristi,https://thuprai.com/book/eklavya-dristi/
Saradar Bhakti Thapa,https://thuprai.com/book/saradar-bhakti-thapa/
Ved Charitra,https://thuprai.com/book/ved-charitra/
Hindu Sanskritiko Parisheelan,https://thuprai.com/book/hindu-sanskritiko-parisheelan/
Sita-haran,https://thuprai.com/book/sita-haran/
Kanchha Maharani,https://thuprai.com/book/kanchha-maharani/
Haiku ra Hygiene,https://thuprai.com/book/haiku-ra-hygiene/
Jhilkeko Ek Hapta,https://thuprai.com/book/jhilkeko-ek-hapta/
Aayushman,https://thuprai.com/book/aayushman/
Agniwatika,https://thuprai.com/book/agniwatika/
Sikhsyako Jyoti,https://thuprai.com/book/sikhsyako-jyoti/
Jackson Height,https://thuprai.com/book/jackson-height/
Taksar Vol. 2 Issue 1,https://thuprai.com/book/taksar-vol2-issue-1/
Sipahi ko Diary,https://thuprai.com/book/sipahi-ko-diary/
Char Ved,https://thuprai.com/book/char-ved/
Anukrosh,https://thuprai.com/book/anukrosh/
Icecream Sapana,https://thuprai.com/book/icecream-sapana/
Bir Saput ko Jiwani,https://thuprai.com/book/bir-saput-ko-jiwani/
Bhaarbaha ko Jungle,https://thuprai.com/book/bhaarbaha-ko-jungle/
Balsuktisangraha,https://thuprai.com/book/balsuktisangraha/
Sanjiwani,https://thuprai.com/book/sanjiwani/
Shreemadbhagavadgita,https://thuprai.com/book/srimad-bhagavad-gita/
Adhunik Nepali Nibandhamala,https://thuprai.com/book/adhunik-nepali-nibandhamala/
Gidda,https://thuprai.com/book/gidda/
Anton Chekhov ka Utkrista Katha,https://thuprai.com/book/anton-chekhov-ka-utkrista-katha/
Nayab Subba,https://thuprai.com/book/nayab-subba/
Mero Bishobidhyalaya,https://thuprai.com/book/mero-bishobidhyalaya/
Sahar Ra Ban,https://thuprai.com/book/sahar-ra-ban/
Nepalka Pramukh Gairkastha Wan Paidavarharu,https://thuprai.com/book/nepalka-pramukh-gairkastha-wan-paidavarharu/
Basanti,https://thuprai.com/book/basanti/
Khusiko Ansu,https://thuprai.com/book/khusiko-ansu/
Bhootko Kapardi,https://thuprai.com/book/bhootko-kapardi/
Nepalko Itihaasma Amarsingh Thapa,https://thuprai.com/book/nepalko-itihaasma-amarsingh-thapa/
Saiddhantik Nepali Vastushastra,https://thuprai.com/book/saiddhantik-nepali-vastushastra/
Kriti Bishleshan : Prayogik Aayam,https://thuprai.com/book/kriti-bishleshan-prayogik-aayam/
Lisan,https://thuprai.com/book/lisan/
Nepalka Newarharu,https://thuprai.com/book/nepalka-newarharu/
Hami Gedagudi,https://thuprai.com/book/hami-gedagudi/
Kshamadaan,https://thuprai.com/book/kshamadaan/
Kumari Jatra,https://thuprai.com/book/kumari-jatra/
Manjari,https://thuprai.com/book/manjari/
Phirphire,https://thuprai.com/book/phirphirey/
Mero Jeevan Yatra,https://thuprai.com/book/mero_jeevan_yatra/
Belaet Tira Baralinda,https://thuprai.com/book/belaet-tira-baralinda/
Bakhri Patho ra Chituwa,https://thuprai.com/book/bakhri-patho-ra-chituwa/
Kheldai Kheldai Sikau,https://thuprai.com/book/kheldai-kheldai-sikau/
Nepali Prabeshika,https://thuprai.com/book/nepali-prabeshika/
Pratinidhi Kavitaharu,https://thuprai.com/book/pratinidhi-kavitaharu/
Balyakaalma Ma,https://thuprai.com/book/balyakaalma-ma/
Phulani,https://thuprai.com/book/phulani-khagendra-lamichhane/
Aduwa Roti Manchhe,https://thuprai.com/book/aduwa-roti-manchhe/
Aansuko Barsha,https://thuprai.com/book/aansuko-barsha/
Baralko Aasu,https://thuprai.com/book/baral-ko-aashu/
Alag Baato,https://thuprai.com/book/alag-baato/
"Samaj, Sanskar ra Sashan",https://thuprai.com/book/samaj-sanskar-ra-sashan/
Chhamiya,https://thuprai.com/book/chhamiya/
Chhito Garnu Na!,https://thuprai.com/book/chhito-garnu-nah/
Jhariko Saundarya,https://thuprai.com/book/jhariko-saundarya/
Yatra,https://thuprai.com/book/yatra/
Satya Sangharshaka Kathaharu,https://thuprai.com/book/satya-sangharshaka-kathaharu/
Yugaarambha,https://thuprai.com/book/yugaarambha/
Lilile Birsinnan,https://thuprai.com/book/lilile-birsenan/
EK Baagi,https://thuprai.com/book/ek-baagi/
Budho Majhi,https://thuprai.com/book/budho-majhi/
Annako Bakhan,https://thuprai.com/book/annako-bakhan/
Naya Nepali Shrinkhala 6,https://thuprai.com/book/naya-nepali-shrinkhala-6/
Kathaki Patra,https://thuprai.com/book/kathaki-patra/
Sathilai Koseli,https://thuprai.com/book/sathilai-koseli/
Manuko Maya,https://thuprai.com/book/manuko-maya/
Damanraj Tuladhar,https://thuprai.com/book/damanraj-tuladhar/
Gandahaharuko Gaau,https://thuprai.com/book/gandahaharuko-gaau/
Hayujaati ko Lokjiwan,https://thuprai.com/book/hayujaati-ko-lokjiwan/
Samaj Adhyan (15),https://thuprai.com/book/samaj-adhyan-15/
Nepal-Bharat-Chin Sambandha,https://thuprai.com/book/nepal-bharat-chin-sambandha/
Paryavaran ra Narikendri samalochana,https://thuprai.com/book/paryavaran-ra-narikendri-samalochana/
Byabaharik Lekhan Tatha Sampadan,https://thuprai.com/book/byabaharik-lekhan-tatha-sampadan/
Prithivi,https://thuprai.com/book/prithivi/
Phakaliko Gaun,https://thuprai.com/book/phakaliko-gaun/
Pipiree,https://thuprai.com/book/pipiree/
Janawarko Utkrista Katha,https://thuprai.com/book/janawarko-utkrista-katha/
